"SPECIES_NAME","ID_PLACE","year","count","effort_h"
"b",35,2015,3,5.29152945172973
"c",35,2015,4,1.76977395568974
"a",36,2015,4,1.54398015956394
"b",36,2015,7,2.71564150834456
"c",36,2015,3,4.38964492664672
"a",37,2015,2,4.46453337464482
"b",37,2015,4,3.652168860659
"c",37,2015,5,2.14946488291025
"a",38,2015,6,2.59222147543915
"b",38,2015,6,1.8692278387025
"c",38,2015,3,5.18411741266027
"a",39,2015,7,4.41850427445024
"b",39,2015,4,3.65645384322852
"c",39,2015,9,5.34650797047652
"a",40,2015,6,2.11336000263691
"b",40,2015,6,1.65118589322083
"c",40,2015,4,2.81677790125832
"a",41,2015,2,3.68303628196009
"b",41,2015,6,1.57010976132005
"c",41,2015,6,3.18710232409649
"a",42,2015,5,4.10490382602438
"b",42,2015,2,3.42943885154091
"c",42,2015,7,5.44370600394905
"a",43,2015,9,1.49500058521517
"b",43,2015,6,4.20112075773068
"c",43,2015,4,4.11634398763999
"a",44,2015,7,5.21780860051513
"b",44,2015,8,3.15215320698917
"c",44,2015,4,3.85681788809597
"a",45,2015,9,1.50778477801941
"b",45,2015,8,1.19938473589718
"c",45,2015,4,4.52999213617295
"a",46,2015,4,5.87970748916268
"b",46,2015,6,2.56094742822461
"c",46,2015,6,1.30735501437448
"a",47,2015,5,2.50487741804682
"b",47,2015,4,4.3393117133528
"c",47,2015,4,3.84571937751025
"a",48,2015,10,1.95920416875742
"b",48,2015,5,2.70110090984963
"c",48,2015,4,2.14443361992016
"a",49,2015,4,2.34457737556659
"b",49,2015,6,1.33384151873179
"c",49,2015,8,4.68274359498173
"a",50,2015,6,2.65117762750015
"b",50,2015,8,2.22269009472802
"c",50,2015,5,5.66527415555902
"a",51,2015,4,5.51053456054069
"b",51,2015,7,5.20990363811143
"c",51,2015,6,3.20616026665084
"a",52,2015,6,3.82469371566549
"b",52,2015,7,4.50795384729281
"c",52,2015,3,5.91780785960145
"a",53,2015,5,2.83202931657434
"b",53,2015,3,3.83892121282406
"c",53,2015,6,3.0846073073335
"a",54,2015,8,4.35310757276602
"b",54,2015,5,5.83928933274001
"c",54,2015,8,2.93686089594848
"a",55,2015,3,2.04540181346238
"b",55,2015,3,1.76959974365309
"c",55,2015,8,2.19830062030815
"a",56,2015,10,1.65762926475145
"b",56,2015,4,1.72021033149213
"c",56,2015,6,4.91856456641108
"a",57,2015,5,1.53827391704544
"b",57,2015,4,5.1549866180867
"c",57,2015,7,4.18775202496909
"a",58,2015,5,3.76455087354407
"b",58,2015,5,2.44842765294015
"c",58,2015,3,3.26875078165904
"a",59,2015,8,4.54140441748314
"b",59,2015,3,1.7038690824993
"c",59,2015,5,4.0472019710578
"a",60,2015,4,1.04026145907119
"b",60,2015,4,2.20020997128449
"c",60,2015,4,3.60068115196191
"a",61,2015,4,5.73223712760955
"b",61,2015,6,2.88793635461479
"c",61,2015,6,2.95682457298972
"a",62,2015,7,1.32034012372606
"b",62,2015,7,3.36437020939775
"c",62,2015,2,4.91008595470339
"a",63,2015,6,2.52943026623689
"b",63,2015,5,2.81898731738329
"c",63,2015,7,1.73183130822144
"a",64,2015,5,1.88746664696373
"b",64,2015,6,2.10939728096128
"c",64,2015,5,3.57267701323144
"a",65,2015,5,5.03952880878933
"b",65,2015,7,5.06315802480094
"c",65,2015,10,2.51084730983712
"a",66,2015,4,4.11874357052147
"b",66,2015,5,5.23427696223371
"c",66,2015,7,3.30380042106844
"a",67,2015,4,2.63462708122097
"b",67,2015,4,2.20932499179617
"c",67,2015,1,5.0690008259844
"a",68,2015,5,3.30466096079908
"b",68,2015,4,1.83414288936183
"c",68,2015,2,5.01800262276083
"a",69,2015,9,4.27556509990245
"b",69,2015,5,1.28172417776659
"c",69,2015,3,4.56852280092426
"a",70,2015,4,4.65184769965708
"b",70,2015,7,1.82131323870271
"c",70,2015,14,1.36710786283948
"a",71,2015,3,1.258805740159
"b",71,2015,4,3.58475054986775
"c",71,2015,6,1.99324063514359
"a",72,2015,5,1.87955244351178
"b",72,2015,3,2.74524360685609
"c",72,2015,4,1.1591878652107
"a",73,2015,0,1.14133798424155
"b",73,2015,2,2.15868598804809
"c",73,2015,3,3.4808453687001
"a",74,2015,5,1.40056730038486
"b",74,2015,4,3.66066368320026
"c",74,2015,1,5.32116181822494
"a",75,2015,8,2.13413635874167
"b",75,2015,8,4.17165354266763
"c",75,2015,7,5.46500851307064
"a",76,2015,5,4.78347166231833
"b",76,2015,2,4.70995933655649
"c",76,2015,5,5.26278362516314
"a",77,2015,6,5.90433002705686
"b",77,2015,7,4.8412098470144
"c",77,2015,6,3.57579516153783
"a",78,2015,4,2.89553194213659
"b",78,2015,3,3.63045607483946
"c",78,2015,10,5.6573718264699
"a",79,2015,3,2.41896324115805
"b",79,2015,8,1.21628433954902
"c",79,2015,2,3.58303756825626
"a",80,2015,6,2.91468699485995
"b",80,2015,4,1.0697051291354
"c",80,2015,5,2.33985990076326
"a",81,2015,4,5.41909212851897
"b",81,2015,5,2.80136364651844
"c",81,2015,2,5.91737739881501
"a",82,2015,4,2.72767053474672
"b",82,2015,8,2.25200754962862
"c",82,2015,2,3.67928507528268
"a",83,2015,2,5.47913376498036
"b",83,2015,5,5.31155031896196
"c",83,2015,6,4.44025847502053
"a",84,2015,5,4.15700754406862
"b",84,2015,3,3.42057469440624
"c",84,2015,5,3.08656610222533
"a",85,2015,2,1.95227703801356
"b",85,2015,6,5.48370142607018
"c",85,2015,6,5.03450406854972
"a",86,2015,6,2.32287162938155
"b",86,2015,4,2.39123114407994
"c",86,2015,6,3.2907261212822
"a",87,2015,4,5.82160536572337
"b",87,2015,2,5.28340002545156
"c",87,2015,0,4.83921814966016
"a",88,2015,7,1.90008777449839
"b",88,2015,5,4.75129038817249
"c",88,2015,5,5.73986421595328
"a",89,2015,5,1.09080881951377
"b",89,2015,8,4.70905177202076
"c",89,2015,3,4.74262264114805
"a",90,2015,5,2.78003862616606
"b",90,2015,3,4.21348346304148
"c",90,2015,7,1.78990020323545
"a",91,2015,2,4.83818156085908
"b",91,2015,3,5.42379285232164
"c",91,2015,4,4.83525267010555
"a",92,2015,2,5.7526845918037
"b",92,2015,8,5.69129776465707
"c",92,2015,8,2.05912984581664
"a",93,2015,6,1.49647735082544
"b",93,2015,5,3.1149802650325
"c",93,2015,3,1.55745353223756
"a",94,2015,3,2.36892884969711
"b",94,2015,6,3.34588309773244
"c",94,2015,7,3.99735783133656
"a",95,2015,4,4.74326667515561
"b",95,2015,7,3.83798903110437
"c",95,2015,4,2.45763711887412
"a",96,2015,3,4.83141682366841
"b",96,2015,4,1.97981029888615
"c",96,2015,2,5.20135970111005
"a",97,2015,1,3.33067293302156
"b",97,2015,10,1.23749537416734
"c",97,2015,5,2.40018334845081
"a",98,2015,3,4.13978881225921
"b",98,2015,5,1.74744018027559
"c",98,2015,4,2.71710699913092
"a",99,2015,9,4.85865512536839
"b",99,2015,13,3.76999943540432
"c",99,2015,3,3.69509226316586
"a",100,2015,5,5.42836748203263
"b",100,2015,9,2.29276842693798
"c",100,2015,7,1.03526889486238
"a",1,2016,5,3.32874604407698
"b",1,2016,6,5.42405828856863
"c",1,2016,5,3.81214758986607
"a",2,2016,3,5.86211484647356
"b",2,2016,7,1.2201735752169
"c",2,2016,3,2.70247578178532
"a",3,2016,7,4.46021639415994
"b",3,2016,5,5.67617326765321
"c",3,2016,10,3.9883150162641
"a",4,2016,3,2.29570123157464
"b",4,2016,4,3.02443131362088
"c",4,2016,7,2.92637707456015
"a",5,2016,5,2.26354555250145
"b",5,2016,4,1.10851672850549
"c",5,2016,10,2.69158679665998
"a",6,2016,5,2.49271899135783
"b",6,2016,1,5.42469407920726
"c",6,2016,7,5.0623083722312
"a",7,2016,7,1.45169375953265
"b",7,2016,4,4.48367024911568
"c",7,2016,8,1.0394914788194
"a",8,2016,7,2.62622316973284
"b",8,2016,6,1.70224784314632
"c",8,2016,6,2.09458765364252
"a",9,2016,5,1.77521736151539
"b",9,2016,6,1.3732657909859
"c",9,2016,10,4.57677887193859
"a",10,2016,6,5.77757749147713
"b",10,2016,2,2.61985281389207
"c",10,2016,5,1.68994218716398
"a",11,2016,2,2.2372066359967
"b",11,2016,6,2.80548587348312
"c",11,2016,3,5.48787352768704
"a",12,2016,6,2.00606052437797
"b",12,2016,5,1.6697826879099
"c",12,2016,7,4.61207911162637
"a",13,2016,7,1.51104317069985
"b",13,2016,2,5.81961066019721
"c",13,2016,5,5.34518360882066
"a",14,2016,10,3.10046851541847
"b",14,2016,6,2.28912535263225
"c",14,2016,6,1.88391163852066
"a",15,2016,2,2.32536069722846
"b",15,2016,4,2.01491005043499
"c",15,2016,5,1.41340418742038
"a",16,2016,2,4.53849603794515
"b",16,2016,1,2.96412882534787
"c",16,2016,1,1.97978460020386
"a",17,2016,4,1.90247488464229
"b",17,2016,4,2.03016050066799
"c",17,2016,2,4.53569545433857
"a",18,2016,4,4.42623438569717
"b",18,2016,4,3.00547149637714
"c",18,2016,3,3.73079751990736
"a",19,2016,4,3.77795934933238
"b",19,2016,2,2.29006232367828
"c",19,2016,8,5.25264769932255
"a",20,2016,5,5.49220562702976
"b",20,2016,8,5.72028490505181
"c",20,2016,4,2.53524341760203
"a",21,2016,6,4.37916496908292
"b",21,2016,10,5.56276103737764
"c",21,2016,3,1.71467181085609
"a",22,2016,7,5.76909603574313
"b",22,2016,5,5.63759755832143
"c",22,2016,6,4.46320174867287
"a",23,2016,2,5.86653598258272
"b",23,2016,3,2.40274453442544
"c",23,2016,4,2.46459790063091
"a",24,2016,6,1.83848534035496
"b",24,2016,5,4.08235050411895
"c",24,2016,8,2.40695372247137
"a",25,2016,5,5.76227404549718
"b",25,2016,3,1.16428326256573
"c",25,2016,10,5.0268972911872
"a",26,2016,3,3.92668113019317
"b",26,2016,7,3.39036170882173
"c",26,2016,5,1.55759461713023
"a",27,2016,6,3.74071811465546
"b",27,2016,9,4.8024953159038
"c",27,2016,5,2.5509446663782
"a",28,2016,5,2.30622927215882
"b",28,2016,3,4.17965404712595
"c",28,2016,6,4.62718702410348
"a",29,2016,3,2.23722394113429
"b",29,2016,2,4.71744252741337
"c",29,2016,4,3.99073845730163
"a",30,2016,4,2.68152179103345
"b",30,2016,4,5.86517318408005
"c",30,2016,3,2.4676759170834
"a",31,2016,5,1.33634638530202
"b",31,2016,6,1.24283762322739
"c",31,2016,7,1.18778786528856
"a",32,2016,9,1.07089166902006
"b",32,2016,5,4.77853327314369
"c",32,2016,4,4.13124524080195
"a",33,2016,9,2.97745894780383
"b",33,2016,5,2.74491217592731
"c",33,2016,6,1.7720128307119
"a",34,2016,7,3.35769977443852
"b",34,2016,3,2.59657727228478
"c",34,2016,3,4.97046396392398
"a",35,2016,4,2.65928703499958
"b",35,2016,4,1.72244742303155
"c",35,2016,5,1.78892454737797
"a",36,2016,2,5.33354083099402
"b",36,2016,2,5.47212025290355
"c",36,2016,2,5.33620029594749
"a",37,2016,5,3.0330813084729
"b",37,2016,4,1.92705213814043
"c",37,2016,7,4.54183775489219
"a",38,2016,5,4.69881914928555
"b",38,2016,7,5.19860059162602
"c",38,2016,5,2.10354589298368
"a",39,2016,8,1.89408059604466
"b",39,2016,5,4.15468130400404
"c",39,2016,10,3.50374633120373
"a",40,2016,7,2.40838331659324
"b",40,2016,7,3.08481848938391
"c",40,2016,4,3.47720777057111
"a",41,2016,4,4.04832675610669
"b",41,2016,9,1.04608503892086
"c",41,2016,5,5.25353473168798
"a",42,2016,4,1.1801464415621
"b",42,2016,1,4.36905276402831
"c",42,2016,3,1.12806393671781
"a",43,2016,0,2.27346126129851
"b",43,2016,6,5.18664432596415
"c",43,2016,2,5.59594654385
"a",44,2016,8,5.84365219599567
"b",44,2016,7,2.441822971683
"c",44,2016,3,3.19182124594226
"a",45,2016,7,2.15687361569144
"b",45,2016,2,2.58614948275499
"c",45,2016,7,2.52322766021825
"a",46,2016,5,5.1729863837827
"b",46,2016,6,1.86106158327311
"c",46,2016,6,2.51331841247156
"a",47,2016,2,4.51643474423327
"b",47,2016,6,2.4345897664316
"c",47,2016,5,1.27651916607283
"a",48,2016,2,4.88562706531957
"b",48,2016,4,4.40571673819795
"c",48,2016,5,5.23526080558077
"a",49,2016,5,4.11067365226336
"b",49,2016,7,1.90907714213245
"c",49,2016,7,5.7890289593488
"a",50,2016,6,5.99441349878907
"b",50,2016,4,3.27413334650919
"c",50,2016,4,3.12309061782435
"a",51,2016,1,2.76080625620671
"b",51,2016,6,4.19906961987726
"c",51,2016,2,4.4918318502605
"a",52,2016,9,5.29085499839857
"b",52,2016,7,1.89778385008685
"c",52,2016,6,2.64126478601247
"a",53,2016,3,1.93544386327267
"b",53,2016,7,1.75937634217553
"c",53,2016,6,4.22008363436908
"a",54,2016,7,1.08881413494237
"b",54,2016,7,4.06292770430446
"c",54,2016,3,3.33694007736631
"a",55,2016,4,1.22059048875235
"b",55,2016,4,3.49077025917359
"c",55,2016,8,4.71853242511861
"a",56,2016,3,5.36002334114164
"b",56,2016,1,5.34780625044368
"c",56,2016,1,3.56600645952858
"a",57,2016,7,3.1573308261577
"b",57,2016,7,3.46398026356474
"c",57,2016,7,4.23186328983866
"a",58,2016,3,3.13807826512493
"b",58,2016,6,1.01777363475412
"c",58,2016,8,1.18737428355962
"a",59,2016,7,5.6303290547803
"b",59,2016,3,2.2068302044645
"c",59,2016,10,3.39701322512701
"a",60,2016,3,4.7373477849178
"b",60,2016,4,5.75024127867073
"c",60,2016,6,2.38851550640538
"a",61,2016,2,2.54740424943157
"b",61,2016,2,1.99379083956592
"c",61,2016,5,3.99530458752997
"a",62,2016,4,1.03291119006462
"b",62,2016,7,4.44150560442358
"c",62,2016,6,1.44431145885028
"a",63,2016,7,5.98000480583869
"b",63,2016,1,1.857833820628
"c",63,2016,1,5.59867910249159
"a",64,2016,9,3.44630476925522
"b",64,2016,6,1.65825893194415
"c",64,2016,6,3.02178907813504
"a",65,2016,6,5.78441070765257
"b",65,2016,6,3.33084786916152
"c",65,2016,5,3.25882119266316
"a",66,2016,5,2.60084432805888
"b",66,2016,7,4.63505400833674
"c",66,2016,4,5.44066062103957
"a",67,2016,4,5.35001496691257
"b",67,2016,5,3.42692525149323
"c",67,2016,8,5.04286499484442
"a",68,2016,9,1.52804499166086
"b",68,2016,6,5.12799896323122
"c",68,2016,3,1.12696837307885
"a",69,2016,7,5.41455270396546
"b",69,2016,5,2.82633295771666
"c",69,2016,7,4.75383544364013
"a",70,2016,6,3.91787468013354
"b",70,2016,3,1.82068535382859
"c",70,2016,3,3.23409562604502
"a",71,2016,3,2.27561978879385
"b",71,2016,1,2.51304978993721
"c",71,2016,2,2.77099276450463
"a",72,2016,7,2.21204380062409
"b",72,2016,6,1.13163440045901
"c",72,2016,6,5.74534605629742
"a",73,2016,6,4.03055736701936
"b",73,2016,5,2.77203645114787
"c",73,2016,3,2.58952996484004
"a",74,2016,8,5.19762940262444
"b",74,2016,6,5.6057125471998
"c",74,2016,5,1.39007324143313
"a",75,2016,7,2.00755932973698
"b",75,2016,7,5.66573732555844
"c",75,2016,5,4.51599412737414
"a",76,2016,4,2.73813920118846
"b",76,2016,5,2.00621190737002
"c",76,2016,1,3.00215370045044
"a",77,2016,6,3.63483078451827
"b",77,2016,4,1.64272600808181
"c",77,2016,3,3.78076939517632
"a",78,2016,1,5.69333981745876
"b",78,2016,2,5.84901861520484
"c",78,2016,7,1.41869749664329
"a",79,2016,7,4.89806082122959
"b",79,2016,3,5.27870049024932
"c",79,2016,6,3.1655646211002
"a",80,2016,5,2.83208660339005
"b",80,2016,5,1.67750404938124
"c",80,2016,11,1.11170081328601
"a",81,2016,3,3.9131415404845
"b",81,2016,6,4.33312603295781
"c",81,2016,5,1.02503084717318
"a",82,2016,5,2.10739247640595
"b",82,2016,7,4.80374384811148
"c",82,2016,5,2.65279240347445
"a",83,2016,7,3.63370054773986
"b",83,2016,7,3.75853380328044
"c",83,2016,9,3.55562549573369
"a",84,2016,5,1.42912438395433
"b",84,2016,1,2.74824288231321
"c",84,2016,2,2.80978733580559
"a",85,2016,6,2.50648199021816
"b",85,2016,2,2.42223288305104
"c",85,2016,3,2.61410403205082
"a",86,2016,6,1.46698816702701
"b",86,2016,5,5.01094334432855
"c",86,2016,5,3.57048585801385
"a",87,2016,12,3.08697011694312
"b",87,2016,5,1.99915707716718
"c",87,2016,6,2.14940235158429
"a",88,2016,6,5.70164288650267
"b",88,2016,10,3.38388085970655
"c",88,2016,7,1.9450043272227
"a",89,2016,7,1.45871919253841
"b",89,2016,6,1.51982693606988
"c",89,2016,2,3.62692333315499
"a",90,2016,7,1.64352078945376
"b",90,2016,5,3.31093560578302
"c",90,2016,5,3.37270287470892
"a",91,2016,6,5.20341622666456
"b",91,2016,2,3.15425504371524
"c",91,2016,7,5.29170297342353
"a",92,2016,6,1.35906134289689
"b",92,2016,4,2.81659475667402
"c",92,2016,7,4.67450895952061
"a",93,2016,2,1.01876893802546
"b",93,2016,4,3.38867948995903
"c",93,2016,3,3.4907557410188
"a",94,2016,5,1.1104245998431
"b",94,2016,10,4.62067012349144
"c",94,2016,1,2.83652049163356
"a",95,2016,4,2.60291307372972
"b",95,2016,4,3.52613501390442
"c",95,2016,11,4.43458018847741
"a",96,2016,4,4.95739838597365
"b",96,2016,5,2.94594068219885
"c",96,2016,8,5.92079612915404
"a",97,2016,3,3.18303396366537
"b",97,2016,9,3.68950458383188
"c",97,2016,3,1.56279925396666
"a",98,2016,4,3.48802301939577
"b",98,2016,5,3.75585009483621
"c",98,2016,3,5.19815517845564
"a",99,2016,8,3.82054101349786
"b",99,2016,3,3.17666670097969
"c",99,2016,5,3.42680375697091
"a",100,2016,2,4.37293854914606
"b",100,2016,6,3.77028686366975
"c",100,2016,6,1.07125425734557
"a",1,2017,5,3.42357400828041
"b",1,2017,4,1.59612925862893
"c",1,2017,7,2.79218315170147
"a",2,2017,6,1.24734619655646
"b",2,2017,8,5.66540995170362
"c",2,2017,5,4.84974533692002
"a",3,2017,4,2.134088402614
"b",3,2017,2,1.30544276582077
"c",3,2017,6,1.56503170635551
"a",4,2017,7,1.15699898242019
"b",4,2017,4,5.52892974717543
"c",4,2017,7,1.3632579150144
"a",5,2017,8,5.30481904768385
"b",5,2017,12,1.59095837641507
"c",5,2017,4,3.62601064750925
"a",6,2017,7,1.58235985343345
"b",6,2017,5,3.78337553259917
"c",6,2017,6,4.57805519946851
"a",7,2017,5,1.90685012633912
"b",7,2017,7,3.01112183160149
"c",7,2017,3,3.91474514058791
"a",8,2017,3,2.47987964213826
"b",8,2017,3,4.54668575339019
"c",8,2017,6,1.34903222229332
"a",9,2017,5,1.39754056720994
"b",9,2017,5,3.11330024059862
"c",9,2017,4,1.60555401840247
"a",10,2017,4,1.83798610954545
"b",10,2017,6,4.35276258294471
"c",10,2017,6,2.57515381695703
"a",11,2017,6,2.85725924093276
"b",11,2017,3,3.69904871354811
"c",11,2017,5,2.84462437871844
"a",12,2017,7,1.23164552869275
"b",12,2017,10,2.95278302184306
"c",12,2017,7,1.7916108018253
"a",13,2017,3,3.08101649302989
"b",13,2017,6,3.5934283726383
"c",13,2017,3,5.321710227523
"a",14,2017,8,4.20184775744565
"b",14,2017,6,3.16661826125346
"c",14,2017,3,3.64782574260607
"a",15,2017,4,2.52237844071351
"b",15,2017,5,2.2623253709171
"c",15,2017,4,5.35115237138234
"a",16,2017,5,4.67851535091177
"b",16,2017,3,5.92923801532015
"c",16,2017,6,4.39207334327511
"a",17,2017,3,3.99237300409004
"b",17,2017,14,1.09766903356649
"c",17,2017,4,4.4263523016125
"a",18,2017,9,1.80012372462079
"b",18,2017,6,3.92886565555818
"c",18,2017,5,4.92227441770956
"a",19,2017,4,1.64207449438982
"b",19,2017,6,2.20335743646137
"c",19,2017,7,4.01636497955769
"a",20,2017,9,2.67148744105361
"b",20,2017,7,3.93754766578786
"c",20,2017,3,5.2517159122508
"a",21,2017,7,4.99089519283734
"b",21,2017,2,2.09132473473437
"c",21,2017,5,5.36878855223767
"a",22,2017,7,5.84939938643947
"b",22,2017,3,3.69492174964398
"c",22,2017,7,1.09749986696988
"a",23,2017,3,2.78055851836689
"b",23,2017,4,4.21200121659786
"c",23,2017,7,1.5503476515878
"a",24,2017,4,1.75991192716174
"b",24,2017,5,4.13779891468585
"c",24,2017,4,2.60320969414897
"a",25,2017,2,1.56376907741651
"b",25,2017,4,4.0967238068115
"c",25,2017,7,2.83557689888403
"a",26,2017,8,3.525860251626
"b",26,2017,0,1.29112895485014
"c",26,2017,5,2.07328226440586
"a",27,2017,8,3.81554442830384
"b",27,2017,2,4.26473560649902
"c",27,2017,4,5.45379390148446
"a",28,2017,4,1.37812117836438
"b",28,2017,5,1.46715141623281
"c",28,2017,4,5.7888598847203
"a",29,2017,5,3.2295667428989
"b",29,2017,7,2.0013777425047
"c",29,2017,3,5.32934033800848
"a",30,2017,1,3.80561826075427
"b",30,2017,6,1.83722686278634
"c",30,2017,6,2.32748407893814
"a",31,2017,4,3.60978421545587
"b",31,2017,4,1.65249655628577
"c",31,2017,3,2.22958669904619
"a",32,2017,7,3.85768870613538
"b",32,2017,6,5.72796418354847
"c",32,2017,5,2.71367783565074
"a",33,2017,4,5.20775492442772
"b",33,2017,6,1.58560972916894
"c",33,2017,2,1.50869612023234
"a",34,2017,6,2.26119796768762
"b",34,2017,11,1.688157659024
"c",34,2017,7,5.96345985331573
"a",35,2017,3,4.28881663503125
"b",35,2017,6,3.43691644864157
"c",35,2017,5,3.31923324870877
"a",36,2017,8,2.4986452262383
"b",36,2017,7,3.99495211336762
"c",36,2017,4,4.90177238034084
"a",37,2017,9,4.87083474546671
"b",37,2017,7,2.59858594299294
"c",37,2017,4,2.82569960597903
"a",38,2017,4,2.17221833905205
"b",38,2017,5,1.57077342644334
"c",38,2017,4,5.88816425320692
"a",39,2017,5,4.22815379593521
"b",39,2017,3,3.44285605382174
"c",39,2017,2,4.28342495718971
"a",40,2017,8,5.20922523248009
"b",40,2017,5,3.72409619297832
"c",40,2017,8,1.63259742921218
"a",41,2017,3,5.73158319713548
"b",41,2017,3,4.66947726462968
"c",41,2017,10,3.82436009845696
"a",42,2017,8,3.64414762728848
"b",42,2017,5,3.49720217077993
"c",42,2017,3,5.55008416785859
"a",43,2017,4,4.97204645443708
"b",43,2017,6,2.57562115928158
"c",43,2017,1,5.84175888821483
"a",44,2017,6,4.46588296466507
"b",44,2017,3,3.39582712994888
"c",44,2017,5,1.47939848853275
"a",45,2017,4,4.73173770611174
"b",45,2017,6,5.7301949840039
"c",45,2017,8,5.31977151660249
"a",46,2017,9,2.27861471031792
"b",46,2017,6,5.18618420138955
"c",46,2017,6,3.44867218309082
"a",47,2017,7,3.22487880848348
"b",47,2017,2,4.06875230977312
"c",47,2017,4,5.5024266873952
"a",48,2017,8,2.58792718895711
"b",48,2017,4,1.02192324609496
"c",48,2017,5,3.2550100972876
"a",49,2017,7,4.18729373975657
"b",49,2017,7,1.78605849761516
"c",49,2017,7,2.25175001914613
"a",50,2017,3,5.17448797263205
"b",50,2017,5,5.14481664542109
"c",50,2017,6,3.07790065556765
"a",51,2017,7,5.09453123807907
"b",51,2017,2,2.65736936731264
"c",51,2017,2,4.80944715696387
"a",52,2017,6,4.61603980418295
"b",52,2017,6,4.77282700734213
"c",52,2017,4,2.27941237878986
"a",53,2017,6,3.16339022503234
"b",53,2017,4,3.03982893261127
"c",53,2017,7,5.4755836261902
"a",54,2017,6,2.47784492233768
"b",54,2017,7,5.36029095668346
"c",54,2017,7,3.95017881668173
"a",55,2017,8,2.74090482294559
"b",55,2017,8,2.43735114485025
"c",55,2017,2,3.25272283074446
"a",56,2017,2,1.85240700398572
"b",56,2017,5,5.37188281328417
"c",56,2017,6,5.18382255244069
"a",57,2017,4,5.18097718036734
"b",57,2017,9,3.80087336781435
"c",57,2017,7,2.5189645672217
"a",58,2017,5,1.95059543265961
"b",58,2017,3,4.95755049306899
"c",58,2017,9,1.32501961453818
"a",59,2017,7,5.98345688451082
"b",59,2017,7,3.57332215318456
"c",59,2017,9,1.36177041358314
"a",60,2017,3,3.72000276716426
"b",60,2017,4,1.23754841182381
"c",60,2017,9,2.26340924063697
"a",61,2017,7,1.61548736761324
"b",61,2017,5,4.58942883671261
"c",61,2017,4,2.22878781636246
"a",62,2017,3,4.2452704012394
"b",62,2017,4,4.31791286822408
"c",62,2017,5,5.96207416988909
"a",63,2017,3,2.91376600298099
"b",63,2017,4,3.56582180969417
"c",63,2017,3,1.38375028292648
"a",64,2017,3,4.11978266807273
"b",64,2017,6,5.25948820426129
"c",64,2017,2,3.98199995537288
"a",65,2017,6,2.72269515111111
"b",65,2017,8,5.4454961118754
"c",65,2017,5,5.64097027666867
"a",66,2017,8,2.27392036025412
"b",66,2017,5,4.48384075681679
"c",66,2017,7,3.33171402942389
"a",67,2017,5,2.76382233854383
"b",67,2017,5,1.31220415374264
"c",67,2017,4,5.68551071826369
"a",68,2017,4,3.84937103278935
"b",68,2017,4,2.62097996217199
"c",68,2017,6,1.93843389069661
"a",69,2017,6,3.06035035778768
"b",69,2017,7,3.59115866967477
"c",69,2017,6,2.71834725886583
"a",70,2017,5,2.89465990639292
"b",70,2017,5,1.30356377013959
"c",70,2017,7,1.76593644684181
"a",71,2017,3,2.13967327401042
"b",71,2017,4,4.24135948088951
"c",71,2017,4,3.87173747550696
"a",72,2017,6,2.75087928539142
"b",72,2017,3,2.9047593337018
"c",72,2017,9,3.93389920378104
"a",73,2017,4,5.61235859431326
"b",73,2017,6,1.84048869088292
"c",73,2017,6,3.59519137674943
"a",74,2017,5,5.94950788212009
"b",74,2017,4,1.36253286176361
"c",74,2017,4,3.32032123487443
"a",75,2017,10,1.2472441829741
"b",75,2017,4,4.04090336663648
"c",75,2017,2,1.10334142600186
"a",76,2017,5,2.31696485215798
"b",76,2017,6,4.02080345572904
"c",76,2017,2,5.674334396841
"a",77,2017,8,2.71278495690785
"b",77,2017,8,4.22455231565982
"c",77,2017,5,3.79511112952605
"a",78,2017,5,4.34215174312703
"b",78,2017,8,5.54344805562869
"c",78,2017,6,3.28039543959312
"a",79,2017,5,3.13888288126327
"b",79,2017,5,1.40020919288509
"c",79,2017,6,5.5084055128973
"a",80,2017,6,3.62563381576911
"b",80,2017,6,3.86686256411485
"c",80,2017,4,1.36196636967361
"a",81,2017,5,5.38035590224899
"b",81,2017,3,1.85494362167083
"c",81,2017,2,3.37094536074437
"a",82,2017,7,2.70585887972265
"b",82,2017,9,2.02933800546452
"c",82,2017,9,2.5155060403049
"a",83,2017,1,3.7424467576202
"b",83,2017,9,4.32216930808499
"c",83,2017,7,3.85970527678728
"a",84,2017,6,3.04761523287743
"b",84,2017,8,2.51021294761449
"c",84,2017,11,2.83321853517555
"a",85,2017,5,1.26944390963763
"b",85,2017,7,5.03996712644584
"c",85,2017,1,1.80081140738912
"a",86,2017,4,4.9714363811072
"b",86,2017,5,1.61601318302564
"c",86,2017,6,5.29710022523068
"a",87,2017,6,4.97485055960715
"b",87,2017,6,2.35633824393153
"c",87,2017,3,3.78727473109029
"a",88,2017,3,1.14389562071301
"b",88,2017,6,4.71641512261704
"c",88,2017,10,4.26715827686712
"a",89,2017,5,2.08198174042627
"b",89,2017,6,4.49504295736551
"c",89,2017,9,2.44333508913405
"a",90,2017,3,2.74243358196691
"b",90,2017,4,2.36760110384785
"c",90,2017,5,1.98646869300865
"a",91,2017,6,3.36541761318222
"b",91,2017,6,2.29705531639047
"c",91,2017,9,2.39599019894376
"a",92,2017,7,4.56804537819698
"b",92,2017,6,1.62903609010391
"c",92,2017,4,1.38198809139431
"a",93,2017,3,2.56506074243225
"b",93,2017,1,5.14697871776298
"c",93,2017,6,3.25349571905099
